año,Folio,Género,Edad,Municipio de residencia,Estado ,Pais,Grado máximo de estudios,Ocupación,1. ¿En dónde percibe Usted que existe más corrupción? (seleccione 1),4. ¿Con qué frecuencia ha participado en actos de corrupción,4. ¿Con qué frecuencia he experimentado en un acto de corrupción?(seleccione 1),Identificación qué es corrupción [N5. La corrupción es que un servidor público se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N6. La corrupción es que un particular se aproveche de su poder para obtener un beneficio propio],Identificación qué es corrupción [N7. Para que exista corrupción se requiere del corrupto y del corruptor],Identificación qué es corrupción [N8. Corrupción es que un particular soborne al servidor público],Identificación qué es corrupción [N9. Me queda claro qué es la corrupción],Prom Ident,Causas de la corrupción [N10. La ambición es la causa de la corrupción],Causas de la corrupción [N11. La falta de ética es causa de la corrupción],Causas de la corrupción [N12. Los vínculos de los servidores públicos con los delincuentes son causa de la corrupción],Causas de la corrupción [N13. La falta de sanciones a servidores públicos corruptos hace que la corrupción siga creciendo],Causas de la corrupción [N14. La corrupción es causada por intereses políticos],Causas de la corrupción [N15. La corrupción es causada por intereses personales],Combate [N16. La corrupción hace que existan menos recursos públicos para atender programas sociales],Promedio comb,Acciones para combatir la corrupción [N17. Para disminuir la corrupción es necesario sancionar a los corruptores],Acciones para combatir la corrupción [N18. Para disminuir la corrupción es necesario sancionar a los corruptos],Acciones para combatir la corrupción [N19. Para disminuir la corrupción es necesario incorporar en el sistema educativo materias para educar en una cultura anticorrupción],Acciones para combatir la corrupción [N20. Para disminuir la corrupción es necesario incentivar/motivar la denuncia],Acciones para combatir la corrupción [N21. Para disminuir la corrupción es necesario fortalecer los canales para la denuncia anónima],Acciones para combatir la corrupción [N22. Para disminuir la corrupción es necesario proteger al denunciante],Acciones para combatir la corrupción [N23. Para disminuir la corrupción es necesario dar a conocer los canales de denuncia],Acciones para combatir la corrupción [N24. Para disminuir la corrupción es necesario que la ciudadanía vigile el actuar de la autoridad],Acciones para combatir la corrupción [N25. Para disminuir la corrupción es necesario crear canales accesibles de denuncia],Prom acciones,2. ¿Ha participado en un acto de corrupción?,3. ¿Qué actores deben combatir la corrupción? [a. El Pre1dente de la República es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [b. El Gobernador es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [c. El Pre1dente Municipal es la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [d. Yo soy la persona que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [e. Los trán1tos son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [f. La ciudadanía es quien debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [g. Los policías son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [h. Los diputados locales y federales son las personas que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [i. Los senadores son las personas que deben de combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [j. Los empresarios son las personas que debe combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [k. Los medios de comunicación son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [l. Los académicos e investigadores son los que deben combatir la corrupción],3. ¿Qué actores deben combatir la corrupción? [m. El Comité de Participación Ciudadana del 1stema Estatal debe combatir la corrupción]
2020,2851,Hombre,24,Guanajuato,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,3,3,4,4,4,5,3.857142857,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2852,Mujer,55,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,He experimentado corrupción a diario,5,2,5,4,5,4.2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,4.7,0,1,1,1,0,0,1,1,1,1,1,1,0,0
2020,2853,Mujer,40,Irapuato,Guanajuato,México,Licenciatura,Comerciante,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,5,5,4,4,4,4,3,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2854,Hombre,51,Celaya,Guanajuato,México,Maestría,Empresario,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,4,2,4,4,4,3.6,3,4,4,4,3,4,4,3.714285714,4,4,5,5,5,5,5,5,5,4.8,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2020,2855,Hombre,48,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades estatales,En algunas ocasiones he participado en actos de corrupción,perdidos,5,1,5,5,5,4.2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2856,Hombre,38,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,3,5,5,4.6,5,5,5,5,5,5,2,4.571428571,5,5,3,4,5,5,4,5,3,4.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2857,Hombre,19,San Francisco del Rincón,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,4,5,4.8,4,4,5,4,4,4,5,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2858,Mujer,42,Irapuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,5,5,5,4,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2859,Hombre,45,Irapuato,Guanajuato,México,Maestría,Trabajador ,En los Partidos políticos,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,5,4,4,5,5,5,4.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2860,Prefiero no decirlo,30,Jaral del Progreso,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,3,5,5,5,4.714285714,3,3,5,3,4,5,5,5,5,4.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2861,Hombre,19,San Francisco del Rincón,Guanajuato,México,Licenciatura,Estudiante,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,4,5,4.8,4,4,5,4,4,4,5,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2862,Hombre,51,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2863,Hombre,43,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,4,5,2,5,4.2,3,3,2,1,1,1,1,1.714285714,2,2,5,5,5,5,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2864,Mujer,41,Irapuato,Guanajuato,México,Maestría,Comerciante,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,3,5,5,4.6,5,5,4,5,5,5,5,4.857142857,5,5,4,4,4,5,4,5,5,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2865,Mujer,45,Cortazar,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,2,5,5,5,3,3,5,4,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2866,Mujer,35,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,4,4,5,4,4,4.2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2867,Hombre,36,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,2,1,1,1,1.2,2,1,3,1,1,1,2,1.571428571,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2868,Mujer,51,Celaya,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,2,1.142857143,1,1,1,1,1,1,1,1,1,1.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2020,2869,Mujer,22,Silao de la Victoria,Guanajuato,México,Licenciatura,Estudiante,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
2020,2870,Mujer,38,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2871,Mujer,33,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,4,5,5,5,2,2,4,3.857142857,4,4,5,5,5,5,5,5,5,4.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020,2872,Mujer,26,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades estatales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,4,5,2,4,3,3,4,3.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
2020,2873,Hombre,37,Irapuato,Guanajuato,México,Maestría,Empresario,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,1,1,5,3.4,2,4,2,5,4,4,1,3.142857143,4,4,3,3,1,5,5,5,5,3.9,1,0,1,1,0,1,0,1,1,1,0,0,0,0
2020,2874,Hombre,36,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades municipales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,4,1,1,1,3,1.714285714,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2875,Mujer,29,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,He experimentado corrupción a diario,5,5,5,5,5,5,4,5,5,5,5,5,4,4.714285714,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2876,Hombre,54,Irapuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,5,3,5,5,5,4.6,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,5,5,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2877,Hombre,32,Irapuato,Guanajuato,México,Secundaria,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
2020,2878,Hombre,53,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,5,5,5,5,5,4,5,5,4,3,3,4,4,5,5,5,5,3,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2879,Hombre,60,León de los aldamas,Guanajuato,México,Licenciatura,Desempleado,En las autoridades federales,En algunas ocasiones he participado en actos de corrupción,perdidos,5,5,5,5,5,5,3,4,4,5,2,3,3,3.428571429,4,4,5,4,5,3,4,5,5,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2880,Mujer,45,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2881,Hombre,47,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,2,5,4,5,4,4,5,4,5,4,4,5,4.428571429,4,5,4,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2882,Hombre,54,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2883,Hombre,55,Tarandacuao,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,5,5,4,5,5,4,4.571428571,5,5,5,4,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2884,Hombre,49,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,1,1,1,1,1,1,1,1,1,1,2,1,1,1.142857143,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2885,Hombre,31,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,4,4,4,2,4,3.6,1,5,3,5,4,4,3,3.571428571,5,5,5,5,5,5,5,4,5,4.9,0,1,1,1,1,1,1,1,1,1,0,0,0,0
2020,2886,Hombre,54,Cuerámaro,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,4,2,5,5,4.2,2,5,5,5,4,5,5,4.428571429,5,5,5,3,5,1,5,5,5,4.3,0,1,1,1,1,1,1,1,1,1,0,1,1,1
2020,2887,Hombre,18,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En todas las anteriores,Es frecuente que yo participe en actos de corrupción,perdidos,5,5,5,3,5,4.6,5,5,5,2,2,5,5,4.142857143,5,5,5,5,5,5,5,5,5,5.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2888,Hombre,53,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Nunca he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,3,5,5,4.714285714,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2889,Mujer,33,Dolores Hidalgo C.I.N.,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2890,Hombre,35,Irapuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,5,5,5,4.6,4,5,3,5,5,5,5,4.571428571,4,5,5,5,5,5,5,5,5,4.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2891,Mujer,36,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,5,4,5,4,5,4,4.428571429,5,5,4,5,5,4,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2892,Mujer,32,Celaya,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,4,4.8,3,5,3,5,3,3,5,3.857142857,5,5,3,5,5,5,5,5,5,4.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2893,Hombre,52,San Francisco del Rincón,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,4,5,4,5,4.6,4,5,4,5,5,4,5,4.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2894,Mujer,35,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,3,5,5,5,4.6,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
2020,2895,Prefiero no decirlo,45,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,4,4,4,4,4,4,3,4,4,4,3,4,4,3.714285714,4,4,4,4,4,4,4,4,4,4.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2896,Mujer,46,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,5,5,5,4.6,5,5,3,5,3,4,4,4.142857143,5,5,4,4,4,4,4,4,4,4.2,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2897,Mujer,37,León de los aldamas,Guanajuato,México,Licenciatura,Desempleado,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,4,4,5,4,4,4,4,4.142857143,4,4,4,4,4,4,5,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2898,Hombre,58,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Es poco usual que experimente actos de corrupción,5,4,5,5,5,4.8,5,4,2,4,4,4,5,4,4,5,4,5,3,2,4,4,4,3.9,0,1,1,1,1,0,1,0,1,1,1,1,0,1
2020,2899,Mujer,18,León de los aldamas,Guanajuato,México,Preparatoria/bachillerato,Estudiante,En las autoridades federales,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2900,Hombre,38,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2901,Hombre,61,Salvatierra,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2902,Mujer,40,Irapuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,3,5,4,5,4,4,5,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2903,Hombre,63,Celaya,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,4,5,4,1,5,4,4,5,5,5,4,4,4,5,4,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2904,Mujer,43,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,3,3,2,2,1,4,3,2.571428571,4,4,4,2,4,5,5,3,4,3.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2905,Mujer,40,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En los Partidos políticos,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,4,5,4.6,5,5,3,5,2,5,3,4,5,5,3,4,4,2,5,5,5,4.2,0,1,1,1,1,0,1,0,1,1,1,0,0,1
2020,2906,Mujer,34,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,4,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2907,Mujer,31,Silao de la Victoria,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades estatales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,5,4,5,4,5,4,4.428571429,5,5,5,5,5,5,5,4,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2908,Mujer,41,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En los Partidos políticos,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,3,5,5,4.6,4,5,5,3,3,5,3,4,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2909,Hombre,62,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,3,4,5,5,5,5,5,4.571428571,5,5,5,5,4,5,5,5,5,4.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2910,Hombre,30,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,2,5,5,5,4,4,5,4.285714286,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2911,Hombre,26,San Miguel de Allende,Guanajuato,México,Licenciatura,Trabajador ,En ninguno,No deseo Contestar,Nunca he experimentado la corrupción,4,4,4,4,4,4,4,3,4,3,3,4,3,3.428571429,3,4,3,3,3,3,4,3,4,3.3,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2912,Mujer,25,Guanajuato,Guanajuato,México,Licenciatura,Desempleado,En todas las anteriores,No he participado en actos de corrupción,perdidos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2913,Mujer,52,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2914,Hombre,31,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2915,Mujer,49,León de los aldamas,Guanajuato,México,Maestría,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,3,4,4,3.8,4,4,3,4,4,4,4,3.857142857,4,4,3,4,4,4,4,4,4,3.9,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2916,Hombre,52,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,4,4.857142857,5,5,3,4,5,5,5,5,5,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2917,Mujer,28,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,4,3,4,4.2,3,5,3,3,5,5,5,4.142857143,5,5,5,4,5,5,4,3,5,4.6,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2918,Mujer,50,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,1,1,1,1,1,1,1,1,1,1,1,1,2,1.142857143,1,1,1,1,1,1,1,1,1,1.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2919,Mujer,38,Guanajuato,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,5,5,5,4,4,5,5,4,4,4,4.285714286,4,4,5,5,5,5,2,4,5,4.3,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,2920,Mujer,60,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En las autoridades federales,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,3,5,5,5,5,5,4,4.571428571,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2921,Hombre,41,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,En algunas ocasiones he participado en actos de corrupción,perdidos,4,4,5,4,5,4.4,4,5,3,5,4,4,4,4.142857143,4,5,4,4,4,4,4,4,4,4.1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2922,Mujer,36,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No he participado en actos de corrupción,perdidos,5,5,5,5,5,5,5,5,5,5,5,5,1,4.428571429,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2923,Mujer,27,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2924,Hombre,47,Guanajuato,Guanajuato,México,Maestría,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,4,4,4,2,4,3.6,2,5,2,5,2,5,4,3.571428571,5,5,5,5,5,4,4,5,4,4.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2925,Hombre,36,León de los aldamas,Guanajuato,México,Licenciatura,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,5,5,5,3,5,4.6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2020,2926,Mujer,46,Celaya,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En las autoridades federales,No deseo Contestar,Me es complicado identificar cuantas veces me he enfrentado a la corrupción,5,5,5,5,5,5,4,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,5,5,5,5.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2020,2927,Hombre,50,Guanajuato,Guanajuato,México,Preparatoria/bachillerato,Trabajador ,En todas las anteriores,No deseo Contestar,Algunas veces he experimentado la corrupción,3,3,4,4,4,3.6,5,4,4,4,5,4,5,4.428571429,3,5,5,5,4,4,4,5,5,4.4,0,0,0,0,1,1,1,1,0,0,1,0,0,1
